,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39
4276,145.72,3.396925,145.75,0.171526,145.76,80.0,146.0,82.19178,146.2,500.0,146.37,47.7875,146.4,50.0,146.41,20.0,146.46,15.0,146.47,4.0,146.74,20.0,146.9,47.803,147.0,13.07,147.08,500.0,147.17,50.0,147.39,99.3,147.62,1600.0,148.0,133.926356,148.1,10.0,148.77,80.0
4277,145.72,3.396925,145.75,0.171526,145.76,80.0,146.0,82.19178,146.2,500.0,146.37,47.7875,146.4,50.0,146.41,20.0,146.46,15.0,146.47,4.0,146.74,20.0,146.9,47.803,147.0,13.07,147.08,500.0,147.17,50.0,147.39,99.3,147.62,1600.0,148.0,133.926356,148.1,10.0,148.77,80.0
4278,145.72,3.396925,145.75,0.171526,145.76,80.0,146.0,82.19178,146.2,500.0,146.37,47.7875,146.4,50.0,146.41,20.0,146.46,15.0,146.47,4.0,146.74,20.0,146.9,47.803,147.0,13.07,147.08,500.0,147.17,50.0,147.39,99.3,147.62,1600.0,148.0,133.926356,148.1,10.0,148.77,80.0
4279,145.72,3.396925,145.75,0.171526,145.76,80.0,146.0,82.19178,146.2,500.0,146.37,47.7875,146.4,50.0,146.41,20.0,146.46,15.0,146.47,4.0,146.74,20.0,146.9,47.803,147.0,13.07,147.08,500.0,147.17,50.0,147.39,99.3,147.62,1600.0,148.0,133.926356,148.1,10.0,148.77,80.0
4280,145.72,3.396925,145.75,0.171526,145.76,80.0,146.0,82.19178,146.2,500.0,146.37,47.7875,146.4,50.0,146.41,20.0,146.46,15.0,146.47,4.0,146.77,4.0,146.78,20.0,146.89,4.0,146.9,47.803,147.0,13.07,147.08,500.0,147.17,50.0,147.39,99.3,147.62,1600.0,148.0,133.926356
4281,145.72,3.396925,145.75,0.171526,145.76,80.0,146.0,82.19178,146.2,500.0,146.37,47.7875,146.4,50.0,146.41,20.0,146.46,15.0,146.47,4.0,146.77,4.0,146.78,20.0,146.89,4.0,146.9,47.803,147.0,13.07,147.08,500.0,147.16,80.0,147.17,50.0,147.39,99.3,147.62,1600.0
4282,145.5,316.151202,145.72,3.396925,145.75,0.171526,145.76,80.0,146.0,82.19178,146.2,500.0,146.4,97.7732,146.41,20.0,146.46,15.0,146.47,4.0,146.68,47.7628,146.77,4.0,146.78,20.0,146.89,4.0,147.0,13.07,147.08,500.0,147.39,99.3,147.62,1600.0,148.0,133.926356,148.1,10.0
4283,145.5,316.151202,145.72,3.396925,145.75,0.171526,145.76,80.0,146.0,82.19178,146.2,500.0,146.4,97.7732,146.41,20.0,146.46,15.0,146.47,4.0,146.68,47.7628,146.77,4.0,146.78,20.0,146.89,4.0,147.0,13.07,147.08,500.0,147.39,99.3,147.62,1600.0,148.0,133.926356,148.1,10.0
4284,145.5,316.151202,145.72,3.396925,145.75,0.171526,145.76,80.0,146.0,82.19178,146.2,500.0,146.4,50.0,146.41,67.7802,146.46,15.0,146.47,4.0,146.68,47.7628,146.77,4.0,146.78,20.0,146.89,4.0,147.0,13.07,147.08,500.0,147.16,80.0,147.17,50.0,147.39,99.3,147.62,1600.0
4285,145.5,316.151202,145.72,3.396925,145.75,0.171526,145.76,80.0,146.0,82.19178,146.2,500.0,146.4,50.0,146.41,67.7802,146.46,15.0,146.47,4.0,146.68,47.7628,146.77,4.0,146.78,20.0,146.89,4.0,147.0,13.07,147.08,500.0,147.16,80.0,147.17,50.0,147.39,99.3,147.62,1600.0
4286,145.5,316.151202,145.72,3.396925,145.75,0.171526,145.76,80.0,146.0,82.19178,146.2,500.0,146.4,50.0,146.41,67.7802,146.46,15.0,146.47,4.0,146.68,47.7628,146.77,4.0,146.78,20.0,146.89,4.0,147.0,13.07,147.08,500.0,147.16,80.0,147.17,50.0,147.39,99.3,147.62,1600.0
4287,145.5,316.151202,145.72,3.396925,145.75,0.171526,145.76,80.0,146.0,82.19178,146.2,500.0,146.4,50.0,146.41,67.7802,146.46,15.0,146.47,4.0,146.68,47.7628,146.77,4.0,146.78,20.0,146.89,4.0,147.0,13.07,147.08,500.0,147.16,80.0,147.17,50.0,147.39,99.3,147.62,1600.0
4288,145.5,316.151202,145.72,3.396925,145.75,0.171526,145.76,80.0,146.0,82.19178,146.2,500.0,146.4,50.0,146.41,67.7802,146.46,15.0,146.47,4.0,146.68,47.7628,146.77,4.0,146.78,20.0,146.89,4.0,147.0,13.07,147.08,500.0,147.16,80.0,147.17,50.0,147.39,99.3,147.62,1600.0
4289,145.5,316.151202,145.72,3.396925,145.75,0.171526,145.76,80.0,146.0,82.19178,146.2,500.0,146.4,50.0,146.41,67.7802,146.46,15.0,146.47,4.0,146.68,47.7628,146.77,4.0,146.78,20.0,146.89,4.0,147.0,13.07,147.08,500.0,147.16,80.0,147.17,50.0,147.39,99.3,147.62,1600.0
4290,145.5,316.151202,145.72,3.396925,145.75,0.171526,145.76,80.0,146.0,82.19178,146.2,500.0,146.4,50.0,146.41,67.7802,146.46,15.0,146.47,4.0,146.68,47.7628,146.77,4.0,146.78,20.0,146.89,4.0,147.0,13.07,147.08,500.0,147.16,80.0,147.17,50.0,147.39,99.3,147.62,1600.0
4291,145.5,316.151202,145.72,3.396925,145.75,0.171526,145.76,80.0,146.0,82.19178,146.2,500.0,146.4,50.0,146.41,67.7802,146.46,15.0,146.47,4.0,146.68,47.7628,146.77,4.0,146.78,20.0,146.89,4.0,147.0,13.07,147.08,500.0,147.16,80.0,147.17,50.0,147.39,99.3,147.62,1600.0
4292,145.5,316.151202,145.72,3.396925,145.75,0.171526,145.76,80.0,146.0,82.19178,146.2,500.0,146.4,50.0,146.41,67.7802,146.46,15.0,146.47,4.0,146.68,47.7628,146.77,4.0,146.78,20.0,146.89,4.0,147.0,13.07,147.08,500.0,147.62,1600.0,148.0,133.926356,148.1,10.0,148.77,80.0
4293,145.5,316.151202,145.72,3.396925,145.75,0.171526,145.76,80.0,146.0,82.19178,146.2,500.0,146.4,50.0,146.41,67.7802,146.46,15.0,146.47,4.0,146.68,47.7628,146.77,4.0,146.78,20.0,146.89,4.0,147.0,13.07,147.08,500.0,147.37,34.9,147.62,1600.0,148.0,133.926356,148.1,10.0
4294,145.5,316.151202,145.72,3.396925,145.75,0.171526,145.76,80.0,146.0,82.19178,146.2,500.0,146.4,50.0,146.41,67.7802,146.46,15.0,146.47,4.0,146.68,47.7628,146.77,4.0,146.78,20.0,146.89,4.0,147.0,13.07,147.08,500.0,147.37,34.9,147.62,1600.0,148.0,133.926356,148.1,10.0
4295,145.5,316.151202,145.72,3.396925,145.75,0.171526,145.76,80.0,146.0,82.19178,146.2,500.0,146.4,50.0,146.41,67.7802,146.46,15.0,146.47,4.0,146.68,47.7628,146.77,4.0,146.78,20.0,146.89,4.0,147.0,13.07,147.08,500.0,147.37,34.9,147.62,1600.0,148.0,133.926356,148.1,10.0
4296,145.5,316.151202,145.72,3.396925,145.75,0.171526,145.76,80.0,146.0,82.19178,146.2,500.0,146.4,50.0,146.41,67.7802,146.46,15.0,146.47,4.0,146.68,47.7628,146.77,4.0,146.78,20.0,146.89,4.0,147.0,13.07,147.08,500.0,147.1,25.0,147.36,80.0,147.37,34.9,147.62,1600.0
4297,145.5,316.151202,145.72,3.396925,145.75,0.171526,145.76,80.0,146.0,82.19178,146.2,500.0,146.4,50.0,146.41,67.7802,146.46,15.0,146.47,4.0,146.68,47.7628,146.77,4.0,146.78,20.0,146.89,4.0,147.0,13.07,147.08,500.0,147.1,25.0,147.36,80.0,147.37,34.9,147.62,1600.0
4298,145.5,316.151202,145.72,3.396925,145.75,0.171526,145.76,80.0,146.0,82.19178,146.2,500.0,146.4,50.0,146.41,67.7802,146.46,15.0,146.47,4.0,146.68,47.7628,146.77,4.0,146.78,20.0,146.89,4.0,147.0,13.07,147.08,500.0,147.1,25.0,147.36,80.0,147.37,34.9,147.62,1600.0
4299,145.5,316.151202,145.72,3.396925,145.75,0.171526,145.76,80.0,146.0,82.19178,146.2,500.0,146.4,50.0,146.41,67.7802,146.46,15.0,146.47,4.0,146.68,47.7628,146.77,4.0,146.78,20.0,146.89,4.0,147.0,13.07,147.08,500.0,147.1,25.0,147.36,80.0,147.37,34.9,147.62,1600.0
4300,145.5,316.151202,145.72,3.396925,145.75,0.171526,145.76,80.0,146.0,82.19178,146.2,500.0,146.4,50.0,146.41,67.7802,146.46,15.0,146.47,4.0,146.68,47.7628,146.77,4.0,146.78,20.0,146.89,4.0,147.0,13.07,147.08,500.0,147.1,25.0,147.36,80.0,147.37,34.9,147.62,1600.0
4301,145.72,3.396925,145.75,0.171526,145.76,80.0,146.0,82.19178,146.2,500.0,146.35,47.7692,146.4,50.0,146.41,20.0,146.46,15.0,146.47,4.0,146.68,47.7628,146.77,4.0,146.78,20.0,146.89,4.0,147.0,13.07,147.08,500.0,147.1,25.0,147.36,80.0,147.37,34.9,147.62,1600.0
4302,145.72,3.396925,145.75,0.171526,145.76,80.0,146.0,82.19178,146.2,500.0,146.35,47.7692,146.4,50.0,146.41,20.0,146.46,15.0,146.47,4.0,146.68,47.7628,146.77,4.0,146.78,20.0,146.89,4.0,147.0,13.07,147.08,500.0,147.1,25.0,147.36,80.0,147.37,34.9,147.62,1600.0
4303,145.72,3.396925,145.75,0.171526,145.76,80.0,146.0,82.19178,146.2,500.0,146.35,47.7692,146.4,50.0,146.41,20.0,146.46,15.0,146.47,4.0,146.68,47.7628,146.77,4.0,146.78,20.0,146.89,4.0,147.0,13.07,147.08,500.0,147.1,25.0,147.36,80.0,147.37,34.9,147.62,1600.0
4304,145.72,3.396925,145.75,0.171526,145.76,80.0,146.0,82.19178,146.2,500.0,146.35,47.7692,146.4,50.0,146.41,20.0,146.46,15.0,146.47,4.0,146.68,47.7628,146.77,4.0,146.78,20.0,146.89,4.0,147.0,13.07,147.08,500.0,147.1,25.0,147.36,80.0,147.37,34.9,147.62,1600.0
4305,145.72,3.396925,145.75,0.171526,145.76,80.0,146.0,82.19178,146.2,500.0,146.35,47.7692,146.4,50.0,146.41,20.0,146.46,15.0,146.47,4.0,146.68,47.7628,146.77,4.0,146.78,20.0,146.89,4.0,147.0,13.07,147.08,500.0,147.1,25.0,147.36,80.0,147.37,34.9,147.62,1600.0
4306,145.5,316.151202,145.72,3.396925,145.75,0.171526,145.76,80.0,146.0,82.19178,146.15,500.0,146.4,97.7713,146.41,20.0,146.46,15.0,146.47,4.0,146.68,47.7628,146.77,4.0,146.78,20.0,146.89,4.0,147.0,13.07,147.03,500.0,147.1,25.0,147.36,80.0,147.37,34.9,147.62,1600.0
4307,145.5,316.151202,145.72,3.396925,145.75,0.171526,145.76,80.0,146.0,82.19178,146.15,500.0,146.4,97.7713,146.41,20.0,146.46,15.0,146.47,4.0,146.68,47.7628,146.77,4.0,146.78,20.0,146.89,4.0,147.0,13.07,147.03,500.0,147.1,25.0,147.36,80.0,147.37,34.9,147.62,1600.0
4308,145.5,316.151202,145.72,3.396925,145.75,0.171526,145.76,80.0,146.0,82.19178,146.15,500.0,146.4,97.7713,146.41,20.0,146.46,15.0,146.47,4.0,146.68,47.7628,146.77,4.0,146.78,20.0,146.89,4.0,147.0,13.07,147.03,500.0,147.1,25.0,147.36,80.0,147.37,34.9,147.62,1600.0
4309,145.5,316.151202,145.72,3.396925,145.75,0.171526,145.76,80.0,146.0,82.19178,146.15,500.0,146.4,97.7713,146.41,20.0,146.46,15.0,146.47,4.0,146.68,47.7628,146.77,4.0,146.78,20.0,146.89,4.0,147.0,13.07,147.03,500.0,147.1,25.0,147.36,80.0,147.37,34.9,147.62,1600.0
4310,145.5,316.151202,145.72,3.396925,145.75,0.171526,145.76,80.0,146.0,82.19178,146.15,500.0,146.4,97.7713,146.41,20.0,146.46,15.0,146.47,4.0,146.68,47.7628,146.77,4.0,146.78,20.0,146.89,4.0,147.0,13.07,147.03,500.0,147.1,25.0,147.36,80.0,147.37,34.9,147.62,1600.0
4311,145.5,316.151202,145.72,3.396925,145.75,0.171526,145.76,80.0,146.0,82.19178,146.15,500.0,146.4,97.7713,146.41,20.0,146.46,15.0,146.47,4.0,146.68,47.7628,146.77,4.0,146.78,20.0,146.89,4.0,147.0,13.07,147.03,500.0,147.1,25.0,147.36,80.0,147.37,34.9,147.62,1600.0
4312,145.5,316.151202,145.72,3.396925,145.75,0.171526,145.76,80.0,146.0,82.19178,146.15,500.0,146.4,97.7713,146.41,20.0,146.46,15.0,146.47,4.0,146.68,47.7628,146.77,4.0,146.78,20.0,146.89,4.0,147.0,13.07,147.03,500.0,147.1,25.0,147.36,80.0,147.37,34.9,147.62,1600.0
4313,145.5,316.151202,145.72,3.396925,145.75,0.171526,145.76,80.0,146.0,82.19178,146.15,500.0,146.4,97.7713,146.41,20.0,146.46,15.0,146.47,4.0,146.68,47.7628,146.77,4.0,146.78,20.0,146.89,4.0,147.0,13.07,147.03,500.0,147.1,25.0,147.36,80.0,147.37,34.9,147.62,1600.0
4314,145.5,316.151202,145.72,3.396925,145.75,0.171526,145.76,80.0,146.0,82.19178,146.15,500.0,146.4,97.7713,146.41,20.0,146.46,15.0,146.47,4.0,146.68,47.7628,146.77,4.0,146.78,20.0,146.89,4.0,147.0,13.07,147.03,500.0,147.1,25.0,147.36,80.0,147.37,34.9,147.62,1600.0
4315,145.5,316.151202,145.72,3.396925,145.75,0.171526,145.76,80.0,146.0,82.19178,146.15,500.0,146.4,97.7713,146.41,20.0,146.46,15.0,146.47,4.0,146.68,47.7628,146.77,4.0,146.78,20.0,146.89,4.0,147.0,13.07,147.03,500.0,147.1,25.0,147.36,80.0,147.37,34.9,147.62,1600.0
4316,145.5,316.151202,145.72,3.396925,145.75,0.171526,145.76,80.0,146.0,82.19178,146.15,500.0,146.4,97.7713,146.41,20.0,146.46,15.0,146.47,4.0,146.68,47.7628,146.77,4.0,146.78,20.0,146.89,4.0,147.0,13.07,147.03,500.0,147.1,25.0,147.36,80.0,147.37,34.9,147.62,1600.0
4317,145.5,316.151202,145.72,3.396925,145.75,0.171526,145.76,80.0,146.0,82.19178,146.15,500.0,146.4,97.7713,146.41,20.0,146.46,15.0,146.47,4.0,146.68,47.7628,146.77,4.0,146.78,20.0,146.89,4.0,147.0,13.07,147.03,500.0,147.1,25.0,147.36,80.0,147.37,34.9,147.62,1600.0
4318,145.5,316.151202,145.72,3.396925,145.75,0.171526,145.76,80.0,146.0,82.19178,146.15,500.0,146.4,97.7713,146.41,20.0,146.46,15.0,146.47,4.0,146.68,47.7628,146.77,4.0,146.78,20.0,146.89,4.0,147.0,13.07,147.03,500.0,147.1,25.0,147.36,80.0,147.37,34.9,147.62,1600.0
4319,145.5,316.151202,145.72,3.396925,145.75,0.171526,145.76,80.0,146.0,82.19178,146.15,500.0,146.4,97.7713,146.41,20.0,146.46,15.0,146.47,4.0,146.68,47.7628,146.77,4.0,146.78,20.0,146.89,4.0,147.0,13.07,147.03,500.0,147.1,25.0,147.36,80.0,147.37,34.9,147.62,1600.0
4320,145.5,316.151202,145.72,3.396925,145.75,0.171526,145.76,80.0,146.0,82.19178,146.15,500.0,146.4,97.7713,146.41,20.0,146.46,15.0,146.47,4.0,146.68,47.7628,146.77,4.0,146.78,20.0,146.89,4.0,147.0,13.07,147.03,500.0,147.1,25.0,147.36,80.0,147.37,34.9,147.62,1600.0
4321,145.5,316.151202,145.72,3.396925,145.75,0.171526,145.76,80.0,146.0,82.19178,146.15,500.0,146.4,97.7713,146.41,20.0,146.46,15.0,146.47,4.0,146.68,47.7628,146.77,4.0,146.78,20.0,146.89,4.0,147.0,13.07,147.03,500.0,147.1,25.0,147.36,80.0,147.37,34.9,147.62,1600.0
4322,145.5,316.151202,145.72,3.396925,145.75,0.171526,145.76,80.0,146.0,82.19178,146.15,500.0,146.4,97.7713,146.41,20.0,146.46,15.0,146.47,4.0,146.68,47.7628,146.77,4.0,146.78,20.0,146.89,4.0,147.0,13.07,147.03,500.0,147.1,25.0,147.36,80.0,147.37,34.9,147.62,1600.0
4323,145.42,1.0,145.5,316.151202,145.72,3.396925,145.75,0.171526,145.76,80.0,146.0,82.19178,146.21,500.0,146.4,50.0,146.46,82.7468,146.47,4.0,146.83,20.0,146.89,4.0,146.9,47.7376,147.0,13.07,147.09,500.0,147.1,25.0,147.36,80.0,147.37,34.9,147.62,1600.0,148.0,133.926356
4324,145.72,3.396925,145.75,0.171526,145.76,80.0,146.0,82.19178,146.21,500.0,146.4,50.0,146.46,20.0,146.47,4.0,146.53,47.7339,146.54,19.0,146.75,47.7188,146.83,20.0,146.89,4.0,147.0,13.07,147.09,500.0,147.1,25.0,147.36,80.0,147.37,34.9,147.62,1600.0,148.0,133.926356
4325,145.75,0.171526,145.76,80.0,146.0,82.19178,146.21,500.0,146.4,50.0,146.46,20.0,146.47,4.0,146.54,19.0,146.55,47.7197,146.56,4.0,146.76,47.707,146.88,20.0,146.89,4.0,147.0,13.07,147.09,500.0,147.1,25.0,147.36,80.0,147.37,34.9,147.62,1600.0,148.0,133.926356
4326,145.75,0.171526,146.0,82.19178,146.01,80.0,146.21,500.0,146.4,50.0,146.46,20.0,146.47,4.0,146.54,19.0,146.55,47.7197,146.56,4.0,146.8,47.7159,146.88,20.0,146.89,4.0,147.0,13.07,147.09,500.0,147.1,25.0,147.37,34.9,147.62,1600.0,148.0,133.926356,148.1,10.0
4327,145.72,3.396925,145.75,0.171526,146.0,82.19178,146.01,80.0,146.21,500.0,146.4,50.0,146.46,20.0,146.47,4.0,146.54,19.0,146.56,51.7284,146.8,47.7159,146.88,20.0,146.89,4.0,147.0,13.07,147.1,25.0,147.15,500.0,147.62,1600.0,148.0,133.926356,148.1,10.0,148.77,80.0
4328,145.72,3.396925,145.75,0.171526,146.0,82.19178,146.01,80.0,146.21,500.0,146.4,50.0,146.46,20.0,146.47,4.0,146.54,19.0,146.56,51.7284,146.8,47.7159,146.88,20.0,146.89,4.0,147.0,13.07,147.1,25.0,147.15,500.0,147.62,1600.0,148.0,133.926356,148.1,10.0,148.77,80.0
4329,145.72,3.396925,145.75,0.171526,146.0,82.19178,146.01,80.0,146.21,500.0,146.4,50.0,146.46,20.0,146.47,4.0,146.54,19.0,146.56,51.7284,146.8,47.7159,146.88,20.0,146.89,4.0,147.0,13.07,147.1,25.0,147.15,500.0,147.44,34.9,147.62,1600.0,148.0,133.926356,148.1,10.0
4330,145.72,3.396925,145.75,0.171526,146.0,82.19178,146.01,80.0,146.21,500.0,146.4,50.0,146.46,20.0,146.47,4.0,146.54,19.0,146.56,51.7284,146.8,47.7159,146.88,20.0,146.89,4.0,147.0,13.07,147.1,25.0,147.15,500.0,147.44,34.9,147.62,1600.0,148.0,133.926356,148.1,10.0
4331,145.72,3.396925,145.75,0.171526,146.0,82.19178,146.01,80.0,146.21,500.0,146.4,50.0,146.46,20.0,146.47,4.0,146.54,19.0,146.56,51.7284,146.8,47.7159,146.88,20.0,146.89,4.0,147.0,13.07,147.1,25.0,147.15,500.0,147.44,34.9,147.62,1600.0,148.0,133.926356,148.1,10.0
4332,145.72,3.396925,145.75,0.171526,146.0,82.19178,146.01,80.0,146.21,500.0,146.4,50.0,146.46,20.0,146.47,4.0,146.54,19.0,146.56,51.7284,146.8,47.7159,146.88,20.0,146.89,4.0,147.0,13.07,147.1,25.0,147.15,500.0,147.44,34.9,147.62,1600.0,148.0,133.926356,148.1,10.0
4333,145.72,3.396925,145.75,0.171526,145.76,80.0,146.0,82.19178,146.21,500.0,146.4,50.0,146.46,20.0,146.47,4.0,146.54,19.0,146.56,51.7284,146.8,47.7159,146.88,20.0,146.89,4.0,147.0,13.07,147.15,500.0,147.44,34.9,147.62,1600.0,148.0,133.926356,148.1,10.0,148.77,80.0
4334,145.75,0.171526,145.76,80.0,146.0,82.19178,146.21,500.0,146.4,50.0,146.46,20.0,146.47,4.0,146.53,47.7116,146.54,19.0,146.56,4.0,146.88,20.0,146.89,4.0,146.9,47.6997,147.0,13.07,147.15,500.0,147.21,50.0,147.44,34.9,147.62,1600.0,148.0,133.926356,148.1,10.0
4335,145.75,0.171526,145.76,80.0,146.0,82.19178,146.21,500.0,146.4,50.0,146.46,20.0,146.5,47.7335,146.56,4.0,146.65,23.9866,146.66,19.0,146.8,47.6993,146.88,20.0,146.89,4.0,147.0,13.07,147.15,500.0,147.21,50.0,147.44,34.9,147.62,1600.0,148.0,133.926356,148.1,10.0
4336,145.75,0.171526,145.76,80.0,146.0,82.19178,146.26,500.0,146.4,50.0,146.46,20.0,146.5,47.7335,146.56,4.0,146.65,23.961,146.66,19.0,146.8,47.6993,146.88,20.0,146.89,4.0,147.0,13.07,147.15,500.0,147.21,50.0,147.44,34.9,147.62,1600.0,148.0,133.926356,148.1,10.0
4337,145.75,0.171526,145.76,80.0,146.0,82.19178,146.26,500.0,146.4,50.0,146.46,20.0,146.5,47.7335,146.56,4.0,146.65,23.961,146.66,19.0,146.8,47.6993,146.88,20.0,146.89,4.0,147.0,13.07,147.15,500.0,147.21,50.0,147.44,34.9,147.62,1600.0,148.0,133.926356,148.1,10.0
4338,145.75,0.171526,146.0,82.19178,146.01,80.0,146.26,500.0,146.4,50.0,146.46,20.0,146.5,47.7335,146.56,4.0,146.65,23.961,146.66,19.0,146.8,47.6993,146.88,20.0,146.89,4.0,147.0,13.07,147.15,500.0,147.21,50.0,147.44,34.9,147.62,1600.0,148.0,133.926356,148.1,10.0
4339,145.75,0.171526,146.0,82.19178,146.01,80.0,146.26,500.0,146.4,50.0,146.46,20.0,146.5,47.7335,146.56,4.0,146.65,23.961,146.66,19.0,146.79,4.0,146.8,47.6993,146.88,20.0,146.89,4.0,147.0,13.07,147.15,500.0,147.2,80.0,147.21,50.0,147.44,34.9,147.62,1600.0
4340,145.75,0.171526,146.0,82.19178,146.01,80.0,146.26,500.0,146.4,50.0,146.46,20.0,146.5,47.7335,146.56,4.0,146.61,16.186,146.66,19.0,146.73,47.7217,146.77,4.0,146.88,20.0,146.89,4.0,147.0,13.07,147.15,500.0,147.2,80.0,147.21,50.0,147.44,34.9,147.62,1600.0
4341,145.75,0.171526,146.0,82.19178,146.01,80.0,146.26,500.0,146.4,50.0,146.46,20.0,146.5,47.7335,146.56,4.0,146.61,16.2027,146.66,19.0,146.77,4.0,146.78,47.7108,146.88,20.0,146.89,4.0,147.0,13.07,147.15,500.0,147.2,80.0,147.44,34.9,147.62,1600.0,148.0,133.926356
4342,145.75,0.171526,146.0,82.19178,146.01,80.0,146.26,500.0,146.4,50.0,146.46,20.0,146.5,47.7335,146.56,4.0,146.61,16.2027,146.66,19.0,146.73,47.7495,146.77,4.0,146.88,20.0,146.89,4.0,147.0,13.07,147.15,500.0,147.2,80.0,147.62,1600.0,148.0,133.926356,148.1,10.0
4343,145.72,3.396925,145.75,0.171526,146.0,82.19178,146.01,80.0,146.26,500.0,146.4,50.0,146.46,20.0,146.5,47.7335,146.56,4.0,146.66,19.0,146.72,4.0,146.78,47.7379,146.88,20.0,146.89,4.0,147.0,13.07,147.15,500.0,147.2,80.0,147.27,50.0,147.62,1600.0,148.0,133.926356
4344,145.75,0.171526,146.0,82.19178,146.01,80.0,146.26,500.0,146.4,50.0,146.46,20.0,146.5,47.7335,146.56,4.0,146.61,7.3492,146.66,19.0,146.71,4.0,146.72,47.7435,146.77,4.0,146.88,20.0,146.89,4.0,147.0,13.07,147.15,500.0,147.27,50.0,147.62,1600.0,148.0,133.926356
4345,145.75,0.171526,146.0,82.19178,146.01,80.0,146.26,500.0,146.4,50.0,146.46,20.0,146.5,47.7335,146.56,4.0,146.61,7.2778,146.66,19.0,146.71,4.0,146.78,47.7522,146.88,20.0,146.89,4.0,147.0,13.07,147.15,500.0,147.26,80.0,147.27,50.0,147.49,99.3,147.62,1600.0
4346,145.72,3.396925,145.75,0.171526,146.0,82.19178,146.01,80.0,146.26,500.0,146.4,50.0,146.46,20.0,146.5,47.7335,146.56,4.0,146.66,19.0,146.77,4.0,146.78,47.7522,146.88,20.0,146.89,4.0,147.0,13.07,147.15,500.0,147.26,80.0,147.27,50.0,147.49,99.3,147.62,1600.0
4347,145.72,3.396925,145.75,0.171526,146.0,82.19178,146.01,80.0,146.26,500.0,146.4,50.0,146.5,67.7335,146.56,4.0,146.61,7.3587,146.66,19.0,146.73,47.7147,146.77,4.0,146.82,20.0,146.89,4.0,147.0,13.07,147.15,500.0,147.26,80.0,147.27,50.0,147.49,99.3,147.62,1600.0
4348,145.72,3.396925,145.75,0.171526,146.0,82.19178,146.01,80.0,146.26,500.0,146.4,50.0,146.5,67.7335,146.56,4.0,146.61,7.3587,146.66,19.0,146.73,47.7147,146.77,4.0,146.82,20.0,146.89,4.0,147.0,13.07,147.15,500.0,147.26,80.0,147.27,50.0,147.49,99.3,147.62,1600.0
4349,145.5,316.151202,145.72,3.396925,145.75,0.171526,145.76,80.0,146.0,82.19178,146.26,500.0,146.4,50.0,146.5,67.7335,146.56,4.0,146.66,19.0,146.74,4.0,146.75,47.7171,146.77,4.0,146.82,20.0,146.89,4.0,147.0,13.07,147.15,500.0,147.26,80.0,147.27,50.0,147.49,99.3
4350,145.5,316.151202,145.72,3.396925,145.75,0.171526,145.76,80.0,146.0,82.19178,146.26,500.0,146.4,50.0,146.5,67.7335,146.56,4.0,146.66,19.0,146.74,4.0,146.75,47.7171,146.77,4.0,146.82,20.0,146.89,4.0,147.0,13.07,147.15,500.0,147.26,80.0,147.27,50.0,147.49,99.3
4351,145.5,316.151202,145.72,3.396925,145.75,0.171526,145.76,80.0,146.0,82.19178,146.26,500.0,146.4,50.0,146.5,67.7335,146.56,4.0,146.66,19.0,146.72,4.0,146.73,47.73,146.74,4.0,146.82,20.0,146.89,4.0,147.0,13.07,147.15,500.0,147.62,1600.0,148.0,133.926356,148.1,10.0
4352,145.5,316.151202,145.72,3.396925,145.75,0.171526,145.76,80.0,146.0,82.19178,146.26,500.0,146.4,50.0,146.5,67.7335,146.56,4.0,146.66,19.0,146.69,47.7385,146.72,4.0,146.82,20.0,146.89,4.0,147.0,13.07,147.1,500.0,147.15,25.0,147.62,1600.0,148.0,133.926356,148.1,10.0
4353,145.5,316.151202,145.72,3.396925,145.75,0.171526,145.76,80.0,146.0,82.19178,146.26,500.0,146.4,50.0,146.5,67.7335,146.56,4.0,146.66,19.0,146.72,51.7346,146.82,20.0,146.89,4.0,147.0,13.07,147.1,500.0,147.15,25.0,147.62,1600.0,148.0,133.926356,148.1,10.0,148.77,80.0
4354,145.72,3.396925,145.75,0.171526,145.76,80.0,146.0,82.19178,146.26,500.0,146.4,50.0,146.5,67.7335,146.56,4.0,146.58,9.4261,146.66,19.0,146.72,51.7346,146.82,20.0,146.89,4.0,147.0,13.07,147.1,500.0,147.15,25.0,147.39,34.9,147.62,1600.0,148.0,133.926356,148.1,10.0
4355,145.72,3.396925,145.75,0.171526,145.76,80.0,146.0,82.19178,146.26,500.0,146.4,50.0,146.45,20.0,146.5,47.7335,146.56,4.0,146.66,19.0,146.72,51.7346,146.82,20.0,146.89,4.0,147.0,13.07,147.1,500.0,147.15,25.0,147.39,34.9,147.62,1600.0,148.0,133.926356,148.1,10.0
4356,145.72,3.396925,145.75,0.171526,145.76,80.0,146.0,82.19178,146.26,500.0,146.4,50.0,146.45,20.0,146.5,47.7335,146.56,4.0,146.66,19.0,146.72,51.7346,146.82,20.0,146.89,4.0,147.0,13.07,147.1,500.0,147.15,25.0,147.39,34.9,147.62,1600.0,148.0,133.926356,148.1,10.0
